balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
296,no,no,142,4,unknown,0,374,33,management,married,tertiary,3317521,M
0,no,no,120,6,unknown,0,444,31,management,single,tertiary,3950263,M
3383,yes,no,301,1,failure,0,400,32,services,married,secondary,832596,M
2523,yes,no,110,4,unknown,0,398,45,blue-collar,married,primary,4290872,M
2022,no,no,105,1,unknown,0,124,39,housemaid,single,secondary,1255949,F
746,yes,yes,241,1,other,0,356,40,blue-collar,married,secondary,4152384,M
2587,no,no,236,2,unknown,1,113,54,management,married,primary,3521572,M
3201,no,no,197,2,unknown,0,132,39,self-employed,married,tertiary,1323261,M
2699,no,no,92,2,unknown,0,158,42,unemployed,divorced,secondary,1150487,M
2144,yes,no,188,2,unknown,0,170,35,technician,single,secondary,1559389,F
263,yes,no,75,4,unknown,0,304,31,blue-collar,married,primary,1635038,M
657,no,no,91,2,other,0,170,52,entrepreneur,married,primary,1282999,M
2214,no,no,607,7,unknown,0,267,48,blue-collar,married,secondary,3669696,F
470,yes,no,123,1,unknown,0,393,35,blue-collar,single,secondary,747650,M
1703,yes,no,101,1,unknown,0,120,51,services,married,secondary,1732951,M
193,no,no,48,2,unknown,0,147,26,student,single,tertiary,4332154,M
382,yes,no,254,1,unknown,0,117,36,blue-collar,married,secondary,4884266,M
558,yes,no,427,3,unknown,0,210,38,blue-collar,married,primary,2584136,M
859,no,no,643,1,unknown,1,146,34,blue-collar,single,secondary,1697439,M
20,no,no,304,1,failure,0,272,31,unemployed,married,secondary,2189228,M
2787,no,no,617,1,success,1,262,79,retired,divorced,primary,3496664,F
3,no,no,12,17,unknown,0,300,31,management,married,tertiary,4415241,F
0,no,no,455,1,unknown,0,222,57,management,married,primary,2571721,F
108,yes,no,282,8,unknown,0,280,30,services,single,tertiary,4130969,M
72,no,no,88,9,unknown,0,255,32,services,single,secondary,4035616,M
3383,yes,no,23,7,unknown,0,107,44,management,married,secondary,3408613,F
2939,no,no,608,1,failure,1,154,39,management,married,tertiary,1548736,M
1473,no,no,106,1,unknown,0,134,59,admin.,married,secondary,2283564,M
1411,no,no,92,1,unknown,0,493,27,student,single,secondary,4899376,M
286,no,no,106,4,unknown,0,139,40,technician,married,secondary,2885326,F
318,no,no,196,4,unknown,0,154,40,technician,married,secondary,527840,M
76,yes,no,230,1,other,0,460,37,management,married,tertiary,1525561,F
3383,no,no,21,25,unknown,0,336,42,technician,divorced,secondary,3195235,M
367,yes,no,281,1,unknown,0,100,48,blue-collar,single,secondary,2961113,F
49,yes,no,10,23,unknown,0,309,46,management,divorced,tertiary,3296746,M
220,yes,no,153,4,failure,0,305,35,admin.,married,secondary,4511347,M
825,no,no,27,1,unknown,0,438,20,student,single,primary,782881,F
53,no,no,128,1,unknown,0,392,29,unemployed,married,tertiary,1907617,M
0,yes,yes,157,5,unknown,0,453,27,admin.,married,secondary,849157,M
1466,yes,no,441,1,unknown,0,142,36,technician,married,secondary,4073561,M
1109,yes,yes,180,1,unknown,0,322,58,services,divorced,secondary,404443,F
1988,yes,no,53,1,failure,0,292,34,blue-collar,married,secondary,701732,F
531,yes,yes,184,1,unknown,0,347,26,services,single,secondary,3441379,M
352,no,no,199,1,unknown,0,492,53,entrepreneur,married,secondary,976036,M
2999,no,no,643,6,unknown,1,465,35,blue-collar,married,tertiary,2994293,M
3383,no,no,152,1,unknown,0,251,60,admin.,divorced,secondary,4230228,F
3132,yes,no,350,5,unknown,0,340,33,management,married,secondary,1384977,F
1032,yes,no,64,2,unknown,0,484,41,technician,married,secondary,4356361,M
1893,no,no,538,3,unknown,0,398,48,blue-collar,divorced,secondary,1235838,M
1335,no,yes,15,1,unknown,0,167,28,management,single,tertiary,1282332,M
580,no,no,209,2,unknown,0,467,33,housemaid,married,primary,2964299,F
42,no,no,643,2,unknown,1,331,40,technician,married,secondary,2088259,F
2791,yes,no,45,1,unknown,0,477,35,services,married,secondary,3002248,M
2693,no,no,83,2,other,0,119,77,retired,divorced,primary,4362002,M
0,no,no,208,1,unknown,0,129,33,technician,single,secondary,1363660,F
33,no,yes,483,2,unknown,0,319,37,blue-collar,married,primary,2631470,F
213,yes,no,643,3,unknown,1,193,29,blue-collar,single,primary,1104945,F
294,no,no,208,2,unknown,1,320,26,student,single,tertiary,3000003,F
154,no,no,144,4,unknown,0,231,69,retired,married,primary,3821328,M
0,no,no,240,1,success,0,458,38,blue-collar,single,secondary,3184693,F
306,yes,no,314,1,unknown,0,196,30,blue-collar,single,secondary,1148085,M
603,yes,no,643,2,unknown,1,189,51,blue-collar,married,primary,1916296,M
255,yes,no,9,5,unknown,0,273,56,management,married,primary,806065,M
392,yes,no,302,1,unknown,0,225,33,blue-collar,married,primary,3202314,F
285,no,no,133,1,unknown,0,393,40,entrepreneur,married,secondary,3367398,F
1518,no,no,94,6,unknown,0,291,43,blue-collar,married,primary,487991,M
310,yes,no,526,4,other,0,377,54,blue-collar,married,secondary,3481874,F
0,no,no,50,2,unknown,0,357,58,services,married,secondary,2915583,M
137,no,yes,129,1,unknown,0,243,53,technician,married,secondary,3227713,M
8,no,no,462,2,unknown,0,482,33,technician,married,secondary,4157439,M
702,yes,no,143,1,unknown,0,499,38,services,married,secondary,515208,F
22,no,no,76,2,unknown,0,403,39,technician,married,secondary,1016893,F
221,no,no,93,1,unknown,0,238,45,housemaid,divorced,primary,452611,F
185,yes,no,413,6,unknown,0,379,54,retired,divorced,tertiary,437294,M
992,no,yes,238,1,unknown,1,148,35,management,single,tertiary,2288548,F
3383,no,no,179,4,unknown,0,324,56,blue-collar,married,secondary,1368751,M
3383,no,no,205,6,unknown,0,377,34,technician,single,secondary,2769658,M
3290,no,no,430,1,success,1,497,29,self-employed,single,tertiary,1366385,M
360,yes,no,371,1,unknown,0,225,34,self-employed,single,secondary,1423531,F
3383,yes,no,548,8,unknown,0,262,44,blue-collar,married,primary,3310988,F
1480,yes,no,143,1,unknown,0,108,28,management,married,tertiary,3353921,M
254,yes,no,241,1,failure,0,354,42,technician,married,secondary,3909284,F
0,yes,no,5,2,unknown,0,326,30,blue-collar,single,secondary,1558611,M
175,yes,no,116,1,unknown,0,153,32,blue-collar,married,primary,4436182,M
527,no,no,154,3,unknown,0,164,19,student,single,secondary,3024267,F
1021,no,no,205,1,unknown,0,468,58,management,married,primary,3351043,F
3383,yes,no,93,4,unknown,0,486,45,management,divorced,tertiary,545343,M
1273,no,no,93,2,unknown,0,127,34,management,married,tertiary,3364346,M
241,yes,no,137,1,unknown,0,278,53,management,married,tertiary,2118945,M
1517,no,no,202,3,unknown,0,264,32,management,married,tertiary,4956421,M
285,yes,no,373,3,unknown,0,498,44,technician,single,secondary,3905426,F
307,yes,yes,91,2,unknown,0,189,31,management,single,tertiary,4262863,M
311,yes,no,643,1,unknown,0,337,30,services,single,secondary,2652129,F
549,no,no,59,8,unknown,0,118,30,management,married,tertiary,2954965,M
374,yes,yes,223,1,failure,0,358,58,retired,married,secondary,4098002,M
500,no,yes,107,2,unknown,0,273,32,management,married,tertiary,3330876,M
0,yes,no,114,4,failure,0,246,50,technician,married,secondary,943725,M
187,yes,no,277,3,unknown,0,359,51,blue-collar,married,secondary,4404734,M
0,no,no,152,1,unknown,0,412,30,management,married,tertiary,1684547,M
105,yes,no,5,3,unknown,0,485,29,management,single,secondary,4064893,M
3383,no,no,479,6,unknown,0,173,54,blue-collar,married,primary,2937240,F
1085,no,no,191,1,unknown,0,485,59,retired,married,primary,1350667,M
2033,no,no,243,5,success,1,225,45,technician,single,tertiary,3453278,F
433,no,no,173,3,unknown,0,143,36,technician,divorced,secondary,3644698,F
1064,no,no,60,1,unknown,0,131,31,management,married,secondary,2014455,M
64,no,no,35,4,unknown,0,174,56,technician,married,secondary,273718,M
759,yes,no,643,5,unknown,0,476,53,retired,married,primary,3794500,F
644,no,no,547,2,unknown,0,360,59,retired,married,secondary,2948800,M
4,no,no,284,2,unknown,0,418,41,services,married,secondary,2182410,F
362,no,no,536,4,unknown,0,241,45,admin.,married,secondary,1369162,M
259,yes,no,381,1,failure,0,345,35,technician,married,secondary,1512566,M
475,yes,no,254,1,unknown,0,257,41,blue-collar,married,secondary,4537201,F
1418,no,no,52,1,unknown,0,352,38,services,single,tertiary,4993107,F
2508,yes,no,42,7,unknown,0,104,33,management,married,tertiary,288126,M
1713,no,no,544,2,unknown,0,414,58,admin.,divorced,secondary,3816370,M
3383,yes,yes,343,4,unknown,0,409,33,technician,married,tertiary,3840874,M
125,yes,no,119,2,failure,0,223,40,blue-collar,married,secondary,2757777,M
127,yes,yes,314,1,unknown,0,464,29,admin.,single,secondary,1603961,F
605,yes,no,164,1,unknown,0,212,32,services,married,secondary,3215807,M
3311,yes,no,105,2,other,0,126,43,blue-collar,married,secondary,2152241,M
263,yes,no,172,2,unknown,0,440,36,blue-collar,single,primary,387135,M
1289,yes,no,264,3,unknown,0,430,31,management,single,tertiary,4434804,M
2508,no,no,34,8,unknown,0,134,54,blue-collar,married,secondary,853892,M
397,yes,no,91,1,unknown,0,376,41,management,married,tertiary,375077,F
1,yes,no,57,5,success,0,175,38,technician,married,secondary,1270879,M
3383,yes,no,88,1,failure,0,411,63,retired,married,tertiary,4966938,F
739,yes,no,605,1,unknown,0,151,35,services,single,primary,1144178,M
199,no,no,173,1,failure,0,195,25,services,single,secondary,4013810,M
524,yes,no,484,4,unknown,0,188,35,self-employed,married,secondary,4703112,M
3383,yes,yes,187,1,unknown,1,265,45,admin.,married,secondary,2126373,M
2,no,no,88,1,unknown,0,491,35,technician,divorced,secondary,975759,M
238,yes,no,200,2,unknown,0,286,37,blue-collar,single,secondary,2500654,F
426,yes,no,294,1,unknown,0,402,41,management,single,tertiary,3014340,M
247,yes,yes,145,1,unknown,0,222,48,management,married,primary,3769728,F
3383,no,no,458,4,unknown,0,309,60,housemaid,married,secondary,2587749,M
2026,no,no,43,1,unknown,0,307,26,technician,married,tertiary,460864,F
456,no,no,190,1,unknown,0,256,41,management,married,tertiary,1558834,M
471,no,no,153,2,unknown,0,295,31,management,single,tertiary,1789011,F
12,yes,no,18,1,unknown,0,123,47,blue-collar,married,primary,5916354,M
575,yes,no,477,1,unknown,0,259,44,blue-collar,married,secondary,2228918,M
2551,yes,yes,643,2,unknown,0,399,34,blue-collar,divorced,secondary,3372208,M
296,yes,no,161,1,unknown,0,150,31,admin.,single,secondary,1943886,F
258,yes,no,219,1,unknown,0,109,35,blue-collar,married,secondary,2994408,F
73,yes,no,31,22,unknown,0,254,49,admin.,divorced,secondary,2261090,F
632,no,no,218,1,unknown,1,476,26,unemployed,single,secondary,714923,F
449,no,no,643,3,unknown,0,301,34,technician,single,tertiary,1724874,M
2367,no,no,114,1,other,1,253,43,management,divorced,tertiary,2627589,M
0,yes,no,47,1,unknown,0,289,28,admin.,married,secondary,1428067,M
477,yes,no,517,3,unknown,0,291,42,management,married,tertiary,3801928,F
0,no,no,242,5,unknown,0,169,57,technician,married,tertiary,4573112,F
23,yes,no,36,24,unknown,0,403,30,blue-collar,single,secondary,2671997,M
479,yes,no,72,12,unknown,0,451,31,student,single,tertiary,622385,M
254,yes,no,643,3,unknown,1,175,32,blue-collar,married,secondary,3565172,M
377,no,yes,30,13,unknown,0,487,35,services,married,secondary,2725437,M
1,no,no,536,2,unknown,0,111,58,technician,married,secondary,350597,M
2352,no,no,181,4,success,1,338,64,management,married,secondary,4941067,F
135,yes,no,255,1,unknown,0,446,44,blue-collar,married,primary,2177516,M
318,no,no,83,1,other,0,462,37,technician,married,secondary,1639123,M
3383,yes,no,643,1,unknown,1,247,36,services,married,secondary,976185,F
407,yes,no,643,3,unknown,0,136,40,retired,married,primary,2643684,M
0,yes,no,643,5,unknown,1,426,28,management,single,tertiary,634224,F
3383,no,no,263,5,unknown,0,449,46,blue-collar,married,primary,3954415,F
2552,no,no,69,1,failure,1,383,45,admin.,married,tertiary,2267797,M
2067,yes,no,393,2,success,1,221,45,management,single,tertiary,1582115,F
844,no,no,8,7,other,0,453,54,blue-collar,married,secondary,2495129,M
3383,yes,no,171,2,unknown,0,334,49,technician,married,secondary,4620279,M
1905,yes,no,643,2,unknown,1,368,32,blue-collar,married,secondary,2602927,F
370,yes,yes,643,6,unknown,0,218,36,services,married,secondary,4424044,M
2581,no,no,99,1,unknown,0,162,53,housemaid,married,primary,1603529,M
1,yes,no,306,1,unknown,0,457,43,management,divorced,tertiary,3260375,M
46,yes,no,17,3,other,0,499,26,services,single,secondary,1275783,F
990,no,no,96,2,unknown,0,297,52,blue-collar,married,primary,268101,M
54,no,yes,226,1,unknown,0,419,28,admin.,married,secondary,4596156,F
75,no,no,7,1,unknown,0,125,28,blue-collar,single,secondary,4450359,F
27,yes,no,280,2,unknown,0,270,23,blue-collar,single,secondary,2945344,F
146,no,no,150,1,unknown,0,207,53,management,married,tertiary,2631236,F
191,yes,no,643,7,unknown,1,409,25,blue-collar,single,secondary,3357699,M
0,yes,no,126,4,unknown,0,218,35,self-employed,married,secondary,1340186,M
37,yes,no,239,4,unknown,0,373,46,management,married,tertiary,3076666,F
545,yes,yes,322,1,unknown,0,338,28,blue-collar,single,secondary,449251,F
1022,yes,no,97,2,failure,0,459,30,management,married,tertiary,3701192,M
25,yes,no,243,2,unknown,0,198,32,entrepreneur,married,secondary,886211,M
109,yes,yes,170,1,unknown,0,311,40,admin.,single,secondary,4990499,F
1439,yes,no,178,2,unknown,0,136,33,management,single,tertiary,3496727,M
1127,yes,no,625,3,unknown,0,342,36,admin.,divorced,primary,1591267,F
0,yes,no,136,1,unknown,0,378,38,management,married,tertiary,3874218,M
1939,yes,no,121,3,unknown,0,263,56,technician,divorced,secondary,1172455,M
2100,yes,no,285,2,unknown,0,101,45,technician,single,tertiary,2193535,M
3383,yes,no,118,2,unknown,0,453,31,technician,married,tertiary,3585120,F
3383,yes,no,101,2,failure,0,161,37,management,single,tertiary,1406390,M
352,no,no,202,2,unknown,0,496,26,student,single,secondary,1523161,M
2471,yes,yes,206,1,unknown,0,423,40,management,married,tertiary,4003189,F
535,yes,no,369,2,unknown,0,115,38,services,married,tertiary,2302322,M
1177,no,yes,220,2,unknown,0,370,30,blue-collar,married,secondary,1504120,M
3383,yes,no,217,4,unknown,0,234,43,blue-collar,married,primary,3291723,M
3383,yes,no,162,3,unknown,0,143,53,admin.,married,secondary,1920621,M
0,no,no,81,1,unknown,0,178,41,unemployed,married,tertiary,1379979,M
8,no,yes,564,2,unknown,0,261,43,blue-collar,married,primary,2854412,M
302,no,yes,250,2,unknown,0,199,59,admin.,married,secondary,1130038,M
664,yes,yes,266,4,unknown,0,256,36,technician,divorced,secondary,2444473,M
718,yes,no,169,1,unknown,0,271,34,admin.,single,secondary,3118914,F
1026,yes,no,389,2,unknown,0,369,37,admin.,married,secondary,3263568,F
3383,yes,no,643,2,unknown,1,340,32,services,single,secondary,4211742,F
241,yes,no,643,3,unknown,1,271,42,admin.,divorced,secondary,1768372,M
2758,yes,no,237,3,unknown,0,378,42,admin.,single,secondary,304269,F
1423,yes,no,223,3,unknown,0,353,32,management,married,secondary,264552,M
152,no,no,275,1,unknown,0,347,34,blue-collar,married,secondary,3912687,M
830,yes,no,68,2,unknown,0,476,38,entrepreneur,married,secondary,4755302,M
3111,yes,no,445,2,unknown,0,373,36,blue-collar,single,secondary,4142570,M
0,no,no,643,2,failure,1,489,60,housemaid,married,secondary,1313594,F
656,no,yes,523,1,unknown,0,469,30,technician,single,secondary,3005224,M
188,no,yes,15,25,unknown,0,337,41,technician,married,secondary,445034,F
792,yes,no,65,2,unknown,0,180,57,technician,married,secondary,3354223,M
582,no,no,148,1,unknown,0,385,45,self-employed,married,tertiary,4259097,M
737,yes,no,135,2,unknown,0,342,40,blue-collar,married,secondary,729864,F
580,yes,no,216,2,unknown,0,402,42,management,divorced,tertiary,1302800,F
584,no,no,78,1,unknown,0,261,44,technician,married,secondary,4192400,M
75,yes,no,203,1,unknown,0,481,40,unemployed,single,secondary,4278771,M
1855,no,no,78,6,unknown,1,447,40,management,married,tertiary,491359,F
0,yes,no,217,1,unknown,0,492,34,entrepreneur,married,tertiary,3640371,M
1349,yes,no,275,1,unknown,0,405,26,management,married,primary,2908591,F
400,yes,no,244,1,unknown,0,497,37,management,single,tertiary,4910760,F
0,yes,yes,643,2,other,0,138,35,blue-collar,married,primary,3477249,M
948,no,no,215,1,failure,1,174,22,student,single,secondary,1050911,M
2412,yes,no,238,2,unknown,0,276,22,student,single,secondary,1117374,M
3383,no,no,130,2,unknown,0,421,44,entrepreneur,married,tertiary,1514081,M
1011,yes,no,204,3,unknown,0,467,28,blue-collar,single,secondary,1929266,M
0,no,no,153,4,unknown,0,139,36,technician,single,tertiary,3959792,F
143,yes,no,279,1,unknown,0,446,46,blue-collar,married,primary,2125565,M
3383,yes,no,150,2,unknown,0,147,38,blue-collar,married,secondary,1212468,M
0,no,no,269,1,unknown,0,462,32,blue-collar,married,secondary,3845091,F
0,no,no,458,3,unknown,0,297,42,management,married,secondary,234736,M
0,no,no,20,4,unknown,0,233,48,management,married,secondary,4834696,F
687,yes,no,166,2,unknown,0,302,35,management,single,tertiary,4347786,M
3383,no,no,94,1,other,0,161,53,retired,married,secondary,4950818,M
3383,yes,yes,168,3,failure,0,310,33,technician,married,tertiary,289157,F
298,yes,no,220,2,unknown,0,207,34,blue-collar,married,primary,3758356,F
1629,yes,no,67,1,unknown,0,259,50,blue-collar,divorced,primary,1120896,F
180,no,no,215,2,unknown,0,366,37,technician,married,secondary,4729325,M
608,yes,no,107,4,unknown,0,422,50,blue-collar,divorced,primary,2684290,F
410,yes,yes,179,3,unknown,0,285,32,technician,married,secondary,705761,M
0,yes,no,161,1,unknown,0,387,41,management,married,tertiary,361815,F
704,no,no,613,1,success,1,173,67,retired,divorced,secondary,4983402,F
226,yes,no,306,2,unknown,0,166,58,blue-collar,married,primary,4024953,M
0,no,no,112,4,unknown,0,419,56,services,married,secondary,1433515,M
219,yes,no,386,2,unknown,0,135,28,technician,single,secondary,4725158,M
1221,no,no,97,1,unknown,0,346,39,admin.,married,secondary,3660320,M
3186,no,no,380,1,failure,1,439,43,management,married,tertiary,3235050,F
213,yes,yes,519,1,unknown,0,123,38,admin.,single,secondary,1320470,M
68,no,no,643,1,unknown,1,200,35,management,single,tertiary,2824943,F
86,no,no,387,3,success,1,300,47,management,single,tertiary,4856479,F
1617,yes,no,643,1,unknown,0,334,38,management,married,tertiary,1694428,F
2906,no,no,350,1,unknown,0,157,42,blue-collar,married,secondary,4074630,F
3383,no,no,114,2,unknown,0,232,52,self-employed,married,secondary,3514608,M
431,yes,yes,75,2,unknown,0,116,31,technician,divorced,secondary,1493479,M
