balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
549,yes,no,61,2,unknown,0,256,29,services,married,primary,2940260,M
15,no,no,256,2,unknown,0,442,39,admin.,married,secondary,4206038,M
3383,yes,no,87,1,unknown,0,414,41,admin.,married,secondary,2650484,M
588,yes,no,245,2,unknown,0,324,44,management,married,tertiary,2879608,F
220,no,no,643,2,unknown,0,385,48,services,single,secondary,3284221,F
914,no,no,20,1,unknown,0,191,39,blue-collar,single,secondary,4716228,F
1099,no,yes,340,1,unknown,0,224,48,admin.,married,secondary,2519341,F
1815,no,no,387,1,unknown,0,156,36,admin.,single,secondary,3103933,M
1210,no,no,643,2,unknown,0,485,44,technician,married,secondary,759052,M
637,no,no,643,1,unknown,0,468,37,admin.,married,secondary,4634691,M
855,no,no,140,2,unknown,0,395,56,retired,married,primary,501518,F
117,yes,no,190,2,unknown,0,350,39,services,single,secondary,3233859,F
1044,no,no,400,2,unknown,0,280,50,technician,divorced,tertiary,4087838,M
1459,no,no,82,1,unknown,0,457,41,blue-collar,married,secondary,280953,M
275,no,yes,34,1,unknown,0,289,48,entrepreneur,divorced,tertiary,4745281,F
500,no,no,94,1,unknown,0,418,59,housemaid,married,primary,2722025,M
1659,no,no,221,2,unknown,0,149,50,entrepreneur,single,primary,1145790,M
3383,yes,no,563,1,unknown,0,375,36,self-employed,married,secondary,3864538,M
1038,no,no,643,1,unknown,0,216,40,services,single,secondary,3986002,M
533,no,no,40,2,unknown,0,309,55,admin.,single,secondary,4194937,F
0,no,no,85,3,unknown,0,413,52,management,married,primary,2934659,M
269,no,no,128,1,unknown,0,212,40,management,single,secondary,3029528,F
34,yes,no,163,1,unknown,0,343,50,housemaid,married,secondary,4066437,F
3383,yes,no,21,10,unknown,0,100,59,management,married,primary,3919019,F
1111,no,no,17,1,unknown,0,430,52,management,married,tertiary,1208720,M
1779,yes,no,59,7,unknown,0,459,40,unemployed,married,secondary,3211677,M
2996,no,no,49,1,unknown,0,145,55,retired,married,tertiary,2716849,F
1554,no,no,138,1,unknown,0,352,53,retired,married,secondary,2246710,F
1750,no,no,197,1,unknown,0,463,40,self-employed,married,tertiary,1836377,F
188,yes,yes,643,2,unknown,1,369,35,self-employed,married,secondary,2356736,M
541,yes,no,622,4,unknown,0,346,24,admin.,married,secondary,3384769,M
652,no,no,91,1,unknown,0,456,53,management,married,tertiary,2860920,F
91,yes,no,175,4,unknown,0,474,52,services,married,secondary,3115858,M
3239,no,no,643,2,unknown,1,272,38,admin.,single,secondary,732458,M
358,no,no,179,1,unknown,0,359,44,technician,married,secondary,2562854,M
294,yes,no,181,2,unknown,0,437,39,blue-collar,divorced,primary,3529447,M
229,no,no,181,2,unknown,0,290,45,retired,divorced,secondary,3857220,M
95,yes,no,77,2,unknown,0,496,32,blue-collar,married,secondary,963351,F
1733,no,no,318,3,unknown,0,179,48,management,married,tertiary,602112,F
808,no,no,228,2,unknown,0,315,37,blue-collar,married,primary,4364754,M
2269,no,yes,158,1,unknown,0,462,59,management,married,primary,1633509,F
214,yes,yes,247,1,unknown,0,157,35,admin.,married,secondary,3465212,F
0,no,yes,643,13,unknown,0,275,37,blue-collar,married,secondary,4501581,F
13,no,no,189,2,unknown,0,446,41,technician,married,tertiary,2243075,M
1550,yes,no,127,6,unknown,0,496,45,services,married,secondary,3692170,F
130,yes,no,63,3,unknown,0,127,43,management,divorced,secondary,1462661,F
477,yes,no,517,3,unknown,0,291,42,management,married,tertiary,3801928,F
3383,no,no,86,2,unknown,0,443,59,blue-collar,married,primary,407544,M
150,yes,no,420,4,unknown,0,186,58,retired,married,secondary,3378601,F
20,no,no,333,1,unknown,0,317,41,self-employed,married,secondary,2622411,M
572,yes,yes,26,24,unknown,0,332,38,technician,single,tertiary,3528034,M
884,yes,no,57,2,unknown,0,152,38,admin.,married,secondary,2098045,M
3277,no,no,127,4,unknown,0,288,57,self-employed,single,secondary,2850630,M
429,no,no,272,2,unknown,0,427,40,services,married,secondary,2085767,M
97,yes,no,105,3,unknown,0,168,44,unemployed,married,primary,1837762,M
113,yes,no,101,11,unknown,0,394,33,management,married,tertiary,3883855,M
11,no,no,152,2,unknown,0,394,36,blue-collar,divorced,secondary,3527139,F
3383,no,no,97,2,unknown,0,339,39,blue-collar,single,secondary,3918090,M
457,yes,no,61,3,unknown,0,122,55,unemployed,married,tertiary,2597532,M
1347,no,no,92,2,unknown,0,230,53,blue-collar,married,secondary,952347,M
146,yes,yes,22,15,unknown,0,387,45,blue-collar,married,secondary,2332499,M
416,yes,no,494,5,unknown,1,187,50,technician,married,secondary,2895402,M
323,yes,no,138,3,unknown,0,455,39,blue-collar,single,primary,2590955,M
3383,yes,no,337,2,unknown,0,111,39,blue-collar,married,primary,3098756,M
550,yes,no,412,2,unknown,0,292,49,technician,married,secondary,1813099,F
1019,yes,no,643,4,unknown,0,303,30,technician,married,secondary,3526551,M
844,no,no,643,3,unknown,1,329,45,blue-collar,divorced,primary,2987667,M
68,no,no,90,2,unknown,0,380,38,blue-collar,single,secondary,273500,M
698,no,no,643,2,unknown,0,194,42,blue-collar,married,secondary,673039,M
17,yes,no,159,2,unknown,0,208,36,admin.,single,secondary,3526180,M
311,yes,yes,94,4,unknown,0,264,30,services,married,secondary,2577468,F
943,yes,yes,314,2,unknown,0,139,53,entrepreneur,married,primary,363547,M
1357,yes,no,74,5,unknown,0,378,36,management,married,tertiary,1657410,F
0,no,no,153,2,unknown,0,175,56,management,married,primary,4915925,M
280,yes,no,193,2,unknown,0,357,44,unemployed,married,primary,4885813,M
1464,yes,yes,53,29,unknown,0,496,58,admin.,married,secondary,2505835,M
1820,no,no,231,2,unknown,0,298,39,technician,single,secondary,3667814,M
0,no,no,353,2,unknown,0,343,55,management,married,secondary,4419677,F
1537,no,yes,643,2,unknown,0,270,39,blue-collar,single,primary,3128001,M
1677,no,no,19,3,unknown,0,399,49,admin.,married,secondary,3849045,M
223,yes,no,131,3,unknown,0,404,51,technician,married,primary,4123392,M
1595,yes,no,102,2,unknown,0,220,39,admin.,married,secondary,4734277,F
12,no,no,150,2,unknown,0,207,53,technician,divorced,secondary,3531721,M
140,yes,no,65,3,unknown,0,269,41,management,married,tertiary,4315054,M
2452,yes,no,91,2,unknown,0,304,35,admin.,single,secondary,2523614,F
281,yes,no,643,2,unknown,0,473,37,self-employed,single,tertiary,589853,M
2074,yes,no,144,7,unknown,0,455,35,entrepreneur,married,secondary,2847313,F
5,no,no,115,2,unknown,0,414,38,services,married,secondary,1666570,M
1304,yes,no,93,3,unknown,0,124,41,management,married,tertiary,991437,M
860,yes,no,643,4,unknown,1,327,35,blue-collar,married,secondary,3016445,F
986,yes,no,209,3,unknown,0,307,26,blue-collar,married,secondary,2152630,F
0,no,no,85,2,unknown,0,179,41,blue-collar,married,secondary,1379868,M
419,no,yes,295,3,unknown,0,121,58,housemaid,married,primary,1657766,M
266,yes,no,319,6,unknown,0,492,58,blue-collar,married,secondary,2963390,F
1189,no,no,323,3,unknown,0,421,42,technician,married,tertiary,2411975,M
3383,no,no,643,2,unknown,0,493,40,unemployed,married,secondary,3032151,F
1623,yes,no,21,17,unknown,0,323,52,self-employed,single,tertiary,4013482,M
518,no,no,312,3,unknown,0,450,51,services,married,secondary,4578961,M
3383,no,no,162,2,unknown,0,120,57,retired,married,primary,2338809,M
2296,no,no,67,2,unknown,0,102,46,management,married,secondary,4642208,M
3313,yes,no,18,3,unknown,0,219,29,technician,single,secondary,1115720,F
1613,yes,no,541,3,unknown,0,164,40,blue-collar,married,primary,878842,F
661,yes,yes,221,3,unknown,0,338,36,management,married,tertiary,3523233,M
2171,no,no,138,2,unknown,0,363,55,blue-collar,married,primary,3884564,M
1742,no,no,231,2,unknown,0,298,32,management,single,tertiary,4825525,F
549,no,no,82,2,unknown,0,488,58,admin.,married,primary,802108,M
1523,yes,no,17,16,unknown,0,413,38,student,single,tertiary,1919515,M
1790,yes,no,214,5,unknown,0,478,46,admin.,single,secondary,2762245,F
363,no,yes,643,2,unknown,0,190,44,technician,married,secondary,2069322,M
512,yes,yes,75,3,unknown,0,203,26,services,single,secondary,4486501,M
636,no,yes,338,2,unknown,0,270,37,management,married,tertiary,4119449,F
0,no,no,58,8,unknown,0,234,57,technician,married,primary,3659057,M
731,yes,no,643,13,unknown,0,111,28,admin.,single,secondary,858778,M
3383,yes,no,394,2,unknown,0,425,47,blue-collar,married,secondary,864368,M
3383,no,no,160,2,unknown,0,261,40,entrepreneur,married,primary,445074,F
3279,no,no,240,2,unknown,0,312,35,blue-collar,married,primary,1986893,M
12,yes,no,54,26,unknown,0,468,40,blue-collar,married,primary,1993347,M
2805,no,no,288,2,unknown,0,110,39,admin.,single,primary,3450920,F
0,no,no,25,26,unknown,0,448,24,student,single,primary,4208833,F
1848,yes,no,131,10,unknown,0,154,34,blue-collar,single,secondary,2167223,F
125,yes,yes,18,31,unknown,0,261,34,management,single,tertiary,3331785,M
635,no,no,31,5,unknown,0,196,38,technician,married,secondary,3447165,M
394,no,no,119,3,unknown,0,229,55,management,divorced,secondary,1366275,M
1646,yes,no,474,2,unknown,0,241,39,technician,single,tertiary,4563219,F
249,yes,yes,173,3,unknown,0,381,44,blue-collar,married,secondary,982810,M
334,no,no,87,2,unknown,0,308,45,self-employed,married,tertiary,3244196,F
407,yes,no,67,12,unknown,0,145,47,admin.,married,secondary,4701519,M
2093,no,no,128,2,unknown,0,170,46,blue-collar,married,primary,3370488,F
0,yes,no,285,2,unknown,0,122,53,blue-collar,married,primary,4338187,M
1699,no,no,153,2,unknown,0,217,51,admin.,married,secondary,3721551,F
911,no,yes,172,2,unknown,0,162,59,management,single,tertiary,1859152,F
3127,yes,yes,451,2,unknown,0,422,39,blue-collar,married,primary,1123122,M
133,no,no,96,2,unknown,0,497,52,blue-collar,married,primary,3521583,M
2841,yes,no,643,3,unknown,0,458,39,blue-collar,single,secondary,1332530,M
2770,yes,yes,191,2,unknown,0,240,41,blue-collar,married,primary,4906506,F
355,yes,yes,643,6,unknown,0,138,42,blue-collar,married,secondary,3520882,M
3383,no,no,486,2,unknown,0,299,42,self-employed,married,tertiary,1524675,M
3258,no,no,234,3,unknown,0,301,52,management,married,secondary,1573687,M
122,no,yes,240,3,unknown,0,321,47,unemployed,married,primary,1526279,F
103,no,yes,210,3,unknown,0,116,39,self-employed,divorced,secondary,3517622,F
230,yes,no,175,7,unknown,0,150,42,blue-collar,married,secondary,3476143,F
3,yes,yes,124,2,unknown,0,422,38,admin.,married,primary,2102353,M
609,no,no,372,1,unknown,0,435,39,services,single,secondary,4522739,M
1015,yes,no,406,2,unknown,1,245,35,housemaid,single,secondary,3621769,F
0,no,no,179,1,unknown,0,128,58,technician,married,primary,3517363,M
0,no,no,463,4,unknown,0,382,56,management,divorced,tertiary,2992271,F
625,yes,no,127,1,unknown,0,415,46,management,married,tertiary,4526140,F
0,no,no,105,1,unknown,0,268,60,technician,divorced,secondary,1032372,M
1701,no,no,140,1,unknown,0,254,39,blue-collar,married,secondary,925226,M
2313,no,no,130,1,unknown,0,187,48,entrepreneur,single,tertiary,1345115,M
599,yes,no,53,1,unknown,0,304,39,blue-collar,married,secondary,2800233,M
656,no,no,178,1,unknown,0,214,41,blue-collar,single,secondary,4491173,M
1328,yes,no,82,4,unknown,0,428,36,services,married,secondary,729669,M
13,no,no,116,11,unknown,0,165,44,management,single,secondary,1530595,M
21,no,no,144,15,unknown,0,410,32,services,married,secondary,3747583,M
2571,no,no,40,2,unknown,0,342,37,services,single,secondary,3566616,M
12,no,no,90,4,unknown,0,308,51,management,married,tertiary,4046522,F
1138,yes,yes,164,4,unknown,0,341,32,blue-collar,married,primary,3548599,M
140,no,yes,190,1,unknown,0,269,41,services,married,secondary,3516141,F
565,yes,no,582,11,unknown,0,360,26,management,single,secondary,3886411,M
2836,no,no,116,3,unknown,0,296,38,blue-collar,married,secondary,3220402,F
122,no,no,78,1,unknown,0,261,36,housemaid,married,primary,914844,M
0,no,no,188,1,unknown,0,383,39,blue-collar,single,secondary,2280533,F
444,yes,no,432,1,unknown,0,466,56,services,married,primary,2151049,F
1047,no,no,554,1,unknown,1,263,39,self-employed,married,tertiary,4663189,M
1837,no,no,118,1,unknown,0,142,52,housemaid,married,primary,4449495,F
1,yes,no,63,9,unknown,0,268,30,blue-collar,divorced,primary,3487650,M
490,yes,no,246,3,unknown,0,368,25,management,single,tertiary,2342856,F
1110,yes,no,143,2,unknown,0,373,60,retired,married,secondary,3516012,M
0,no,no,361,1,unknown,0,229,38,blue-collar,married,secondary,4029682,F
2791,no,no,94,1,unknown,0,441,54,entrepreneur,married,secondary,2464641,M
546,yes,no,219,1,unknown,0,131,40,services,single,secondary,1373712,M
27,no,no,80,1,unknown,0,293,37,blue-collar,married,primary,4146222,F
3383,no,yes,141,1,unknown,0,387,43,entrepreneur,married,tertiary,4705605,F
401,no,no,126,1,unknown,0,492,39,management,divorced,secondary,797236,F
3383,yes,no,447,2,unknown,0,227,33,blue-collar,married,primary,258355,F
708,yes,no,339,5,unknown,0,200,28,blue-collar,married,secondary,4070541,F
482,yes,no,220,2,unknown,0,226,27,services,single,secondary,4174198,F
0,no,no,373,1,unknown,0,381,44,management,divorced,tertiary,2365095,F
881,no,yes,79,2,unknown,0,194,38,management,married,tertiary,3382437,M
118,no,no,339,1,unknown,0,271,41,technician,married,secondary,730547,M
248,no,no,18,1,unknown,0,167,44,admin.,married,secondary,3116167,F
884,yes,no,91,1,unknown,0,104,54,management,married,tertiary,1016522,M
799,yes,yes,91,18,unknown,0,416,30,technician,single,tertiary,4647137,M
0,no,no,178,1,unknown,0,396,39,blue-collar,married,primary,4341568,F
10,no,no,513,3,unknown,0,253,51,self-employed,married,primary,283277,F
292,yes,yes,84,2,unknown,0,173,38,blue-collar,married,secondary,2802980,F
992,no,no,351,1,unknown,0,221,36,management,single,secondary,2297778,F
1012,yes,yes,399,1,unknown,0,300,36,blue-collar,single,secondary,788695,M
0,no,no,19,1,unknown,0,246,35,management,single,secondary,2819401,M
984,no,no,334,1,unknown,0,422,37,self-employed,single,tertiary,415709,F
1743,yes,no,49,5,unknown,0,357,50,blue-collar,single,primary,4507169,M
794,yes,no,50,3,unknown,0,169,38,management,married,secondary,1248574,M
383,yes,no,106,5,unknown,0,496,40,management,single,tertiary,4442096,M
2505,no,no,135,2,unknown,0,254,46,blue-collar,married,secondary,1746215,F
441,no,no,101,2,unknown,0,473,39,admin.,married,secondary,3318104,F
72,yes,no,114,5,unknown,0,199,48,blue-collar,married,primary,1772706,M
0,no,no,414,2,unknown,0,441,38,blue-collar,married,primary,2673323,F
1230,yes,no,266,2,unknown,0,498,38,blue-collar,single,secondary,2354193,M
3383,no,no,363,1,unknown,0,476,58,blue-collar,married,tertiary,3249093,F
694,yes,no,431,2,unknown,0,458,31,technician,single,secondary,2180563,M
3383,no,yes,110,1,unknown,0,159,51,management,married,tertiary,2543526,M
3383,no,no,113,1,unknown,0,258,41,housemaid,divorced,primary,3240421,F
940,yes,no,237,3,unknown,0,447,26,blue-collar,single,secondary,766941,M
639,yes,no,643,5,unknown,1,399,26,technician,single,secondary,2649630,M
710,yes,yes,643,2,unknown,1,400,26,admin.,married,secondary,1474867,F
156,yes,no,161,5,unknown,0,429,28,admin.,married,secondary,3513679,F
926,no,yes,189,3,unknown,0,117,38,blue-collar,married,secondary,3628207,M
3383,no,no,29,1,unknown,0,190,53,management,married,tertiary,3540386,F
3039,no,no,420,2,unknown,0,179,56,management,married,tertiary,3140757,F
685,yes,no,643,2,unknown,0,317,27,admin.,single,secondary,2012480,F
0,no,no,248,2,unknown,0,235,48,blue-collar,divorced,primary,1469458,M
2152,no,no,67,1,unknown,0,155,56,blue-collar,divorced,secondary,4039393,F
1508,no,yes,381,2,unknown,1,489,37,blue-collar,married,secondary,3241064,F
901,yes,no,80,3,unknown,0,362,41,blue-collar,married,secondary,2917825,M
3383,no,no,194,3,unknown,0,419,38,blue-collar,married,primary,4490990,M
778,yes,no,643,2,unknown,0,252,29,technician,single,secondary,4894039,F
101,no,no,153,1,unknown,0,183,43,blue-collar,married,secondary,2420542,M
161,no,no,183,1,unknown,0,237,60,housemaid,married,primary,525419,F
3383,no,yes,250,1,unknown,0,440,36,admin.,married,secondary,4332478,M
3383,no,no,81,5,unknown,0,115,38,admin.,single,secondary,485045,M
282,yes,no,223,3,unknown,0,232,40,technician,married,secondary,3509072,M
1657,no,no,172,2,unknown,0,280,58,entrepreneur,married,primary,1387039,M
1491,yes,no,100,2,unknown,0,365,41,blue-collar,divorced,secondary,1695753,M
750,no,no,188,1,unknown,0,443,47,blue-collar,married,secondary,2933363,F
0,no,no,320,1,unknown,0,478,60,technician,married,tertiary,1866971,M
148,no,yes,64,1,unknown,0,124,37,services,single,secondary,3115780,M
797,yes,no,134,2,unknown,0,257,58,technician,divorced,secondary,2715841,M
329,yes,no,122,16,unknown,0,441,30,management,single,tertiary,4571215,M
1060,yes,no,83,3,unknown,0,452,47,admin.,married,secondary,3380729,M
613,no,no,51,1,unknown,0,367,46,blue-collar,married,secondary,833330,M
492,no,no,330,1,unknown,0,258,54,services,single,secondary,618548,F
1266,no,yes,164,1,unknown,0,425,58,management,divorced,tertiary,3721650,M
406,no,no,272,1,unknown,0,204,41,entrepreneur,married,primary,278373,F
2010,no,yes,182,1,unknown,0,189,53,retired,married,primary,2844070,F
45,no,yes,81,1,unknown,0,279,35,self-employed,single,primary,3627140,F
0,no,no,159,1,unknown,0,440,46,technician,married,tertiary,1244491,F
3383,no,no,42,1,unknown,0,353,51,entrepreneur,married,tertiary,1147201,F
116,no,no,361,1,unknown,0,212,35,self-employed,married,secondary,1190094,M
545,no,no,307,1,unknown,0,296,48,technician,married,secondary,3400906,F
1004,yes,no,377,3,unknown,0,155,37,self-employed,single,tertiary,1039772,M
3383,no,no,315,1,unknown,0,201,35,housemaid,married,primary,1666917,F
1521,no,no,24,1,unknown,0,199,51,housemaid,married,primary,3328428,F
1453,no,no,386,1,unknown,0,225,36,unemployed,married,secondary,2171403,M
294,yes,no,79,3,unknown,0,147,50,blue-collar,married,primary,3507293,M
3383,no,no,177,2,unknown,0,234,60,retired,married,primary,2915799,F
3383,no,no,30,1,unknown,0,172,35,blue-collar,married,secondary,2623958,M
3383,no,no,182,2,unknown,0,478,55,blue-collar,divorced,secondary,1032707,M
300,yes,no,358,1,unknown,0,116,36,technician,single,secondary,1649499,M
3383,no,no,42,1,unknown,0,210,59,housemaid,divorced,secondary,4556200,M
657,no,no,227,1,unknown,0,291,37,management,married,tertiary,2623895,F
540,no,no,29,1,unknown,0,341,39,services,married,secondary,3506208,F
139,yes,yes,52,13,unknown,0,222,34,technician,married,secondary,4719220,M
66,no,no,360,2,unknown,0,266,53,blue-collar,married,secondary,3996301,F
746,yes,no,136,13,unknown,0,496,50,blue-collar,married,primary,4521253,M
189,yes,no,106,2,unknown,0,370,32,self-employed,married,tertiary,4842024,M
624,yes,no,141,3,unknown,0,279,36,management,single,tertiary,3071205,M
3180,no,no,28,1,unknown,0,465,59,housemaid,divorced,primary,4224218,F
223,yes,no,643,11,unknown,1,362,30,admin.,single,secondary,4440433,M
1055,no,no,32,2,unknown,0,160,40,blue-collar,single,primary,2746477,M
